program_id,task_id,diff_hunks,changed_buggy_lines,decision,faulty_lines,exclusion_reason,justification,timestamp
39687485,arc138_b,1,[46],include,[46],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30923012,arc138_c,1,[39],include,[39],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31643804,arc138_c,1,[35],include,[35],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30827068,arc138_d,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30830027,arc138_d,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30833301,arc138_d,1,[4],include,[4],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30842365,arc138_d,2,"[46, 48, 49]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
30896644,arc138_d,1,[7],include,[7],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31059522,arc138_d,1,[2],include,[2],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31152215,arc138_d,1,[2],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
33049315,arc138_d,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34316813,arc138_d,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38710598,arc138_d,2,[33],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38643909,arc139_b,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39342455,arc139_b,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44587414,arc139_b,1,[14],include,[14],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31246555,arc139_c,1,[34],include,[34],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31247940,arc139_c,1,[40],include,[40],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31248584,arc139_c,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31456138,arc139_c,1,[28],include,[28],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31251082,arc139_d,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45466035,arc140_a,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40407040,arc140_b,1,[25],include,[25],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43246102,arc140_b,1,[39],include,[39],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44778158,arc140_b,3,"[141, 145, 148]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45256391,arc140_b,1,[289],include,[289],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45660608,arc140_b,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37080781,arc140_c,1,[91],include,[91],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39550972,arc140_c,1,[64],include,[64],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31726462,arc140_d,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31727307,arc140_d,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31731857,arc140_d,1,[102],include,[102],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31743854,arc140_d,1,"[87, 88]",exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
31744615,arc140_e,1,[52],include,[52],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41469868,arc141_a,1,[7],include,[7],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42776036,arc141_a,2,[16],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43307420,arc141_a,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43463915,arc141_a,1,[39],include,[39],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
36162097,arc141_b,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38039113,arc141_b,1,[6],include,[6],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44178563,arc141_b,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34662508,arc141_c,1,[51],include,[51],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40547162,arc141_c,1,[35],include,[35],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
32093401,arc141_e,1,[47],include,[47],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44825978,arc142_a,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40122562,arc142_c,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40185010,arc142_c,1,[35],include,[35],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43030313,arc142_c,1,[34],include,[34],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43034425,arc142_c,1,[31],include,[31],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44895895,arc142_c,2,"[1, 20]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
32778317,arc143_d,1,[48],include,[48],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
32782351,arc143_d,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
32782502,arc143_d,2,[40],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
32833945,arc143_d,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34822438,arc143_d,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39176273,arc144_a,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37994644,arc144_b,1,[38],include,[38],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41927392,arc144_b,1,[6],include,[6],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43086658,arc145_a,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41639432,arc145_b,1,[44],include,[44],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34717448,arc145_c,1,[58],include,[58],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
33635092,arc145_d,2,[30],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
33636883,arc145_d,1,[43],include,[43],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34667900,arc145_d,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34720181,arc145_d,1,[48],include,[48],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
33700497,arc145_e,2,"[91, 130]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
33700944,arc145_e,1,[72],exclude,[],non-algorithmic fault,Fix changes only I/O formatting or parsing per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40312293,arc146_b,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41500955,arc146_b,1,[21],include,[21],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42233391,arc146_b,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39591338,arc147_b,2,"[34, 41]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42082334,arc147_b,1,[14],include,[14],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45545981,arc147_b,1,[14],include,[14],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34616740,arc147_e,1,[156],include,[156],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40546012,arc147_e,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44882552,arc148_a,1,[41],include,[41],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43079503,arc148_b,1,"[35, 36]",exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43234248,arc148_b,1,[32],include,[32],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38559514,arc148_c,1,[70],include,[70],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39976054,arc148_c,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34807717,arc148_d,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38916424,arc148_d,2,"[17, 20]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40705107,arc148_d,1,[31],include,[31],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41790396,arc148_d,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42270342,arc148_d,1,[13],include,[13],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34801295,arc148_e,2,"[17, 29]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
34804387,arc148_e,1,[26],include,[26],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
35713028,arc148_e,1,[15],include,[15],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
35986831,arc148_e,2,"[28, 32]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39108367,arc148_e,2,"[19, 24]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42835406,arc149_a,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43012792,arc149_a,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37254775,arc149_c,2,"[26, 58]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37461602,arc149_c,1,[7],include,[7],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39106363,arc149_c,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45546378,arc149_c,2,[],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
35355978,arc149_d,1,[86],include,[86],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42081272,arc150_a,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42990587,arc150_a,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43756504,arc150_b,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37666166,arc150_e,1,[68],include,[68],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44645744,arc151_a,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44901492,arc151_a,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45098095,arc151_a,1,[68],include,[68],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45669333,arc151_a,1,[9],include,[9],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
36899282,arc151_b,1,[51],include,[51],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41325604,arc151_b,1,[68],include,[68],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45494468,arc151_b,1,[50],include,[50],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
36785462,arc151_c,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38433732,arc151_c,1,"[20, 21]",exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41930310,arc151_c,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43507594,arc151_c,2,[19],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
35732545,arc151_e,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42092015,arc152_a,2,"[14, 15, 24, 25]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
37067201,arc152_b,1,[4],include,[4],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38915061,arc152_c,1,[31],include,[31],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38915283,arc152_c,2,[28],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38915312,arc152_c,1,[32],include,[32],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44122587,arc152_c,1,[33],include,[33],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
36680742,arc152_d,2,"[25, 29, 30]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
36684114,arc152_d,1,[106],include,[106],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45913281,arc153_a,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43165491,arc153_b,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44454861,arc153_b,4,"[22, 47, 54, 55]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38524622,arc153_c,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38644891,arc153_c,1,[125],include,[125],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41497158,arc153_c,1,[60],include,[60],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40787964,arc154_b,1,[6],include,[6],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40904177,arc154_b,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43180385,arc154_b,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43315013,arc154_b,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43504981,arc154_b,1,[41],include,[41],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43795529,arc154_b,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44381459,arc154_b,3,"[3, 40]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38909905,arc154_c,1,[29],include,[29],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39123866,arc154_c,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38267983,arc154_d,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38271304,arc154_d,1,[34],include,[34],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38323187,arc154_d,1,[76],include,[76],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38323705,arc154_d,1,[51],include,[51],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38487427,arc154_d,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40182881,arc155_a,1,[44],include,[44],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44408199,arc155_a,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44148523,arc155_b,2,[],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38465931,arc155_c,1,[123],include,[123],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38467027,arc155_c,1,[38],include,[38],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38471956,arc155_c,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38489822,arc155_c,1,[40],include,[40],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40890958,arc155_c,2,[17],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43775294,arc156_a,1,[44],include,[44],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44009597,arc156_a,1,[42],include,[42],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45086330,arc156_a,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39326078,arc156_b,1,[37],include,[37],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
40932797,arc156_b,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45544495,arc156_b,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
38986255,arc156_c,1,[26],include,[26],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43019650,arc157_a,1,[132],include,[132],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45521757,arc157_a,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42828291,arc157_b,1,[37],include,[37],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43050544,arc157_b,1,[13],include,[13],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43416351,arc157_b,1,[15],include,[15],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43913220,arc157_b,1,[24],include,[24],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44930646,arc157_b,1,"[35, 36]",exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45276579,arc157_b,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39194356,arc157_d,1,[10],include,[10],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39199908,arc157_d,3,"[44, 102, 103, 104, 105, 106, 107, 108]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39202960,arc157_d,1,[54],include,[54],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
39201856,arc157_e,1,[34],include,[34],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
